2theta,intensity
20.98,30.214932686261534
21.0,89.653782741577
21.02,37.09263279689242
21.04,39.53148285220789
21.06,35.97033290752336
21.08,63.40918296283883
21.1,9.848033018154297
21.12,84.28688307346977
21.14,62.72573312878518
21.16,7.16458318410065
21.18,30.60343323941612
21.2,50.04228329473159
21.22,79.481133350047
21.24,55.91998340536247
21.26,53.35883346067794
21.28,62.79768351599341
21.3,30.236533571308883
21.32,74.6753836266243
21.34,54.114233681939766
21.36,118.55308373725524
21.38,70.9919337925707
21.4,63.43078384788612
21.42,124.86963390320159
21.44,73.30848395851706
21.46,119.74733401383253
21.48,97.186184069148
21.5,117.62503412446347
21.52,144.06388417977888
21.54,172.50273423509435
21.56,189.94158429040982
21.58,177.3804343457253
21.6,240.8192844010407
21.62,250.25813445635617
21.64,292.69698451167164
21.66,207.1358345669871
21.68,203.57468462230258
21.7,187.013534677618
21.72,160.45238473293347
21.74,123.89123478824894
21.76,129.3300848435644
21.78,81.76893489887988
21.8,88.20778495419529
21.82,81.64663500951076
21.84,53.08548506482623
21.86,96.5243351201417
21.88,63.96318517545717
21.9,78.40203523077258
21.92,77.84088528608805
21.94,83.27973534140352
21.96,43.71858539671899
21.98,41.157435452034406
22.0,24.596285507349876
22.02,52.035135562665346
22.04,66.47398561798082
22.06,44.912835673296286
22.08,75.35168572861176
22.1,71.79053578392717
22.12,40.22938583924264
22.14,54.66823589455811
22.16,70.10708594987358
22.18,97.54593600518899
22.2,83.98478606050446
22.22,55.42363611581993
22.24,94.8624861711354
22.26,36.30133622645087
22.28,36.740186281766285
22.3,52.179036337081754
22.32,54.617886392397224
22.34,70.0567364477127
22.36,58.495586503028164
22.38,23.934436558343577
22.4,63.37328661365905
22.42,30.812136668974517
22.44,36.25098672428999
22.46,38.68983677960546
22.48,31.12868683492087
22.5,0.0
22.52,44.00638694555181
22.54,56.44523700086728
22.56,27.884087056182693
22.58,56.32293711149816
22.6,32.76178716681363
22.62,34.2006372221291
22.64,0.0
22.66,30.078337332760043
22.68,20.517187388075456
22.7,51.956037443390926
22.72,54.394887498706396
22.74,48.833737554021866
22.76,29.27258760933728
22.78,82.71143766465275
22.8,27.15028771996822
22.82,27.58913777528369
22.84,71.02798783059916
22.86,65.46683788591463
22.88,32.90568794123004
22.9,39.34453799654551
22.92,49.78338805186098
22.94,51.222238107176395
22.96,32.661088162491865
22.98,56.099938217807335
23.0,56.538788273122805
23.02,37.977638328438275
23.04,50.416488383753745
23.06,76.85533843906916
23.08,47.29418849438463
23.1,62.7330385497001
23.12,56.17188860501557
23.14,85.61073866033098
23.16,84.04958871564645
23.18,50.48843877096192
23.2,35.92728882627739
23.22,57.36613888159286
23.24,50.80498893690833
23.26,68.24383899222374
23.28,74.68268904753921
23.3,35.12153910285468
23.32,34.56038915817015
23.34,79.99923921348557
23.36,49.438089268801036
23.38,95.8769393241165
23.4,81.31578937943198
23.42,109.75463943474745
23.44,67.19348949006292
23.46,120.63233954537833
23.48,134.0711896006938
23.5,102.51003965600927
23.52,95.94888971132468
23.54,133.38773976664015
23.56,147.82658982195562
23.58,117.26543987727109
23.6,157.70428993258656
23.62,121.14313998790203
23.64,158.58199004321744
23.66,156.02084009853291
23.68,161.45969015384838
23.7,225.89854020916385
23.72,229.33739026447927
23.74,205.77624031979474
23.76,248.2150903751102
23.78,211.65394043042568
23.8,303.09279048574115
23.82,370.5316405410566
23.84,417.97049059637203
23.86,400.4093406516875
23.88,543.8481907070029
23.9,582.2870407623184
23.92,669.7258908176339
23.94,773.1647408729493
23.96,843.6035909282648
23.98,984.0424409835803
24.0,1158.4812910388957
