2theta,intensity
20.62,431.6843683094167
20.64,431.2455182541013
20.66,430.8066681987858
20.68,430.36781814347034
20.7,429.9289680881549
20.72,429.4901180328394
20.74,429.051267977524
20.76,428.6124179222085
20.78,428.17356786689305
20.8,427.7347178115776
20.82,427.2958677562621
20.84,426.8570177009467
20.86,426.41816764563123
20.88,425.97931759031576
20.9,425.5404675350003
20.92,425.1016174796848
20.94,424.6627674243694
20.96,424.22391736905394
20.98,423.78506731373847
21.0,423.346217258423
21.02,422.9073672031076
21.04,422.4685171477921
21.06,422.02966709247664
21.08,421.5908170371612
21.1,421.1519669818457
21.12,420.71311692653023
21.14,420.2742668712148
21.16,419.83541681589935
21.18,419.3965667605839
21.2,418.9577167052684
21.22,418.518866649953
21.24,418.0800165946375
21.26,417.64116653932206
21.28,417.2023164840066
21.3,416.7634664286911
21.32,416.3246163733757
21.34,415.88576631806023
21.36,415.44691626274476
21.38,415.0080662074293
21.4,414.5692161521139
21.42,414.1303660967984
21.44,413.69151604148294
21.46,413.2526659861675
21.48,412.813815930852
21.5,412.37496587553653
21.52,411.9361158202211
21.54,411.49726576490565
21.56,411.0584157095902
21.58,410.6195656542747
21.6,410.1807155989593
21.62,409.7418655436438
21.64,409.30301548832836
21.66,408.8641654330129
21.68,408.4253153776974
21.7,407.986465322382
21.72,407.54761526706653
21.74,407.10876521175106
21.76,406.6699151564356
21.78,406.2310651011201
21.8,405.7922150458047
21.82,405.35336499048924
21.84,404.91451493517377
21.86,404.4756648798583
21.88,404.03681482454283
21.9,403.5979647692274
21.92,403.15911471391195
21.94,402.7202646585965
21.96,402.281414603281
21.98,401.8425645479656
22.0,401.4037144926501
22.02,400.96486443733465
22.04,400.5260143820192
22.06,400.0871643267037
22.08,399.64831427138824
22.1,399.20946421607283
22.12,398.77061416075736
22.14,398.3317641054419
22.16,397.8929140501264
22.18,397.454063994811
22.2,397.01521393949554
22.22,396.57636388418007
22.24,396.1375138288646
22.26,395.69866377354913
22.28,395.2598137182337
22.3,394.82096366291825
22.32,394.3821136076028
22.34,393.9432635522873
22.36,393.50441349697184
22.38,393.0655634416564
22.4,392.62671338634095
22.42,392.1878633310255
22.44,391.74901327571
22.46,391.31016322039454
22.48,390.87131316507913
22.5,390.43246310976366
22.52,389.9936130544482
22.54,389.5547629991327
22.56,389.1159129438173
22.58,388.67706288850184
22.6,388.23821283318637
22.62,387.7993627778709
22.64,387.3605127225554
22.66,386.92166266723996
22.68,386.48281261192454
22.7,386.0439625566091
22.72,385.6051125012936
22.74,385.16626244597813
22.76,384.7274123906627
22.78,384.28856233534725
22.8,383.8497122800318
22.82,383.4108622247163
22.84,382.97201216940084
22.86,382.53316211408537
22.88,382.09431205876996
22.9,381.6554620034545
22.92,381.216611948139
22.94,380.7777618928236
22.96,380.33891183750814
22.98,379.90006178219267
23.0,379.4612117268772
23.02,379.0223616715617
23.04,378.58351161624626
23.06,378.14466156093084
23.08,377.7058115056154
23.1,377.2669614502999
23.12,376.82811139498443
23.14,376.389261339669
23.16,375.95041128435355
23.18,375.5115612290381
23.2,375.0727111737226
23.22,374.63386111840714
23.24,374.19501106309167
23.26,373.75616100777626
23.28,373.3173109524608
23.3,372.8784608971453
23.32,372.43961084182985
23.34,372.00076078651443
23.36,371.56191073119896
23.38,371.1230606758835
23.4,370.684210620568
23.42,370.24536056525255
23.44,369.8065105099371
23.46,369.36766045462167
23.48,368.9288103993062
23.5,368.48996034399073
23.52,368.0511102886753
23.54,367.61226023335985
23.56,367.1734101780444
23.58,366.7345601227289
23.6,366.29571006741344
23.62,365.85686001209797
23.64,365.41800995678256
23.66,364.9791599014671
23.68,364.5403098461516
23.7,364.10145979083615
23.72,363.66260973552073
23.74,363.22375968020526
23.76,362.7849096248898
23.78,362.3460595695743
23.8,361.90720951425885
23.82,361.4683594589434
23.84,361.02950940362797
23.86,360.5906593483125
23.88,360.15180929299703
23.9,359.71295923768156
23.92,359.27410918236615
23.94,358.8352591270507
23.96,358.3964090717352
23.98,357.95755901641974
24.0,357.51870896110427
24.02,357.0798589057888
24.04,356.6410088504734
24.06,356.2021587951579
24.08,355.76330873984244
24.1,355.32445868452703
24.12,354.88560862921156
24.14,354.4467585738961
24.16,354.0079085185806
24.18,353.56905846326515
24.2,353.1302084079497
24.22,352.69135835263427
24.24,352.2525082973188
24.26,351.8136582420033
24.28,351.37480818668786
24.3,350.93595813137244
24.32,350.497108076057
24.34,350.0582580207415
24.36,349.61940796542603
24.38,349.18055791011056
24.4,348.7417078547951
24.42,348.3028577994797
24.44,347.8640077441642
24.46,347.42515768884874
24.48,346.9863076335333
24.5,346.54745757821786
24.52,346.1086075229024
24.54,345.6697574675869
24.56,345.23090741227145
24.58,344.792057356956
24.6,344.3532073016405
24.62,343.9143572463251
24.64,343.4755071910096
24.66,343.03665713569416
24.68,342.59780708037874
24.7,342.1589570250633
24.72,341.7201069697478
24.74,341.28125691443233
24.76,340.84240685911686
24.78,340.4035568038014
24.8,339.964706748486
24.82,339.5258566931705
24.84,339.08700663785504
24.86,338.64815658253957
24.88,338.20930652722416
24.9,337.7704564719087
24.92,337.3316064165932
24.94,336.89275636127775
24.96,336.4539063059623
24.98,336.0150562506468
25.0,335.5762061953314
25.02,335.1373561400159
25.04,334.69850608470045
25.06,334.259656029385
25.08,333.8208059740696
25.1,333.3819559187541
25.12,332.94310586343863
25.14,332.50425580812316
25.16,332.0654057528077
25.18,331.6265556974922
25.2,331.1877056421768
25.22,330.74885558686134
25.24,330.31000553154587
25.26,329.87115547623046
25.28,329.432305420915
25.3,328.9934553655995
25.32,328.55460531028405
25.34,328.1157552549686
25.36,327.6769051996531
25.38,327.23805514433764
25.4,326.7992050890222
25.42,326.36035503370675
25.44,325.92150497839134
25.46,325.48265492307587
25.48,325.0438048677604
25.5,324.60495481244493
25.52,324.16610475712946
25.54,323.727254701814
25.56,323.2884046464985
25.58,322.84955459118305
25.6,322.41070453586764
25.62,321.97185448055217
25.64,321.53300442523675
25.66,321.0941543699213
25.68,320.6553043146058
25.7,320.21645425929034
25.72,319.7776042039749
25.74,319.3387541486594
25.76,318.89990409334393
25.78,318.4610540380285
25.8,318.02220398271305
25.82,317.5833539273976
25.84,317.14450387208217
25.86,316.7056538167667
25.88,316.26680376145123
25.9,315.82795370613576
25.92,315.3891036508203
25.94,314.9502535955048
25.96,314.51140354018935
25.98,314.07255348487394
26.0,313.63370342955847
26.02,313.19485337424305
26.04,312.7560033189276
26.06,312.3171532636121
26.08,311.87830320829664
26.1,311.4394531529812
26.12,311.0006030976657
26.14,310.56175304235023
26.16,310.12290298703476
26.18,309.68405293171935
26.2,309.2452028764039
26.22,308.80635282108847
26.24,308.367502765773
26.26,307.9286527104575
26.28,307.48980265514206
26.3,307.0509525998266
26.32,306.6121025445111
26.34,306.17325248919565
26.36,305.73440243388023
26.38,305.29555237856476
26.4,304.8567023232493
26.42,304.4178522679339
26.44,303.9790022126184
26.46,303.54015215730294
26.48,303.10130210198747
26.5,302.662452046672
26.52,302.22360199135653
26.54,301.78475193604106
26.56,301.34590188072565
26.58,300.9070518254102
26.6,300.46820177009477
26.62,300.0293517147793
26.64,299.5905016594638
26.66,299.15165160414836
26.68,298.7128015488329
26.7,298.2739514935174
26.72,297.83510143820195
26.74,297.3962513828865
26.76,296.95740132757106
26.78,296.5185512722556
26.8,296.0797012169402
26.82,295.6408511616247
26.84,295.20200110630924
26.86,294.76315105099377
26.88,294.3243009956783
26.9,293.88545094036283
26.92,293.44660088504736
26.94,293.00775082973195
26.96,292.5689007744165
26.98,292.130050719101
27.0,291.6912006637856
27.02,291.2523506084701
